[42	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	9.794506362110791] 
[43	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	8.086888395650352] 
[44	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	9.755753051905495] 
[45	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	8.877414251578426] 
[46	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	8.749011541716875] 
[47	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	7.292432144424769] 
[48	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	6.905560659754206] 
[49	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	9.582812511568484] 
[50	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	5.522821902197292] 
[51	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	7.64739562790247] 
[52	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	7.884849893939384] 
[53	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	7.892020610697732] 
[54	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	8.578633396405468] 
[55	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	9.46694369933062] 
[56	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	8.67928921691848] 
[57	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	7.015436101338612] 
[58	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	7.6994032660855725] 
[59	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	8.901239027919399] 
[60	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	9.651169044146021] 
[61	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	9.36969089527144] 
[62	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	9.692883358098403] 
[63	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	9.146581519790956] 
[64	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	6.244444937243135] 
[65	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	6.367476841974625] 
[66	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	9.273801947467037] 
[67	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	8.781928771690389] 
[68	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	7.636049941364385] 
[69	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	9.680909551361736] 
[70	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	6.450909252787815] 
[71	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	9.00794878798374] 
[72	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	8.279069835156097] 
[73	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	9.732350698302527] 
[74	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	9.39997267536425] 
[75	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	9.483748673036068] 
[76	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	9.703629230744923] 
[77	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	8.329322069628049] 
[78	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	9.673929529149927] 
[79	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	7.49931026092283] 
[80	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	7.007365212009717] 
[81	[5, 13, 1.3007402405183437, 100, 14, 4, 0.6827029110776486, 81]	7.22722599719105] 
