[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.47178353691584]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.469736225154797]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.794546428639109]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.767834940895167]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.734354808385884]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	7.355626962202324]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	8.74422977664361]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	8.859000253580433]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.652521680938067]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	8.514089460121049]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.37499705638105]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.405744307933482]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.833430220064809]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	8.186126827043338]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.33261392555792]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.810768455831504]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.27531622850906]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	8.420576194688568]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.50192367493514]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.10914739469745]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.798906934388063]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.766897860580977]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.821651167549925]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.32820506933358]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.587504907543169]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.477738737169632]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.601711322310663]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.132134699200058]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.573483928434106]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.33610217270095]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.357547251212733]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.257193655315634]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.765695949811274]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.789397063815086]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.52311127981342]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	8.847636018758225]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.192664582418988]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.806524476262311]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	8.572618380537039]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.66306777481982]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.247136627901172]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	8.59892608979223]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.381505466869939]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	8.099840546848148]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.282421389475449]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.260058589544101]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	8.13878635045649]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.342727165683728]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.788749017036663]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.828614463798614]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.235470664079173]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.636608671316559]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	8.832279069514284]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.231591888010474]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.371777078728934]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.32454975177785]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.427779994951596]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.218733076088427]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	8.726935507651042]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.437981735799605]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.506867093252199]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.211049607325371]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.553684660573484]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.416499618678488]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.789043196848962]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	7.763488189311104]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.795516775130563]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.78090017386158]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	8.248430684188195]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.402024615649866]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	8.622309139814966]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.489833449295158]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.766686455233746]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.823546073405346]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.451385469058913]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.436432827808144]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.793167653222588]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.762219717328612]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.362242794096977]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.781631369646897]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.675507653114753]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.610505476808438]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.589956361709989]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.816468928620045]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.620699931040166]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.792781609455401]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	8.920314185856629]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.783601131149158]
[--:	[26, 500, 1.7415716365337883, 0.1926312317699083]	9.76430666357155]
