[0	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	8.45920054921574] 
[1	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	9.38866355957474] 
[2	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	9.105059772038143] 
[3	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	8.777072293856849] 
[4	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	8.059779127618448] 
[5	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	9.649904900436646] 
[6	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	9.647413080680089] 
[7	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	9.099883758562793] 
[8	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	9.721775775080378] 
[9	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	9.760761262696057] 
[10	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	9.70058132918864] 
[11	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	9.288951276879086] 
[12	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	8.989474257960017] 
[13	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	9.645140980109934] 
[14	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	9.692209489886904] 
[15	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	9.674300185324379] 
[16	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	8.509493960513256] 
[17	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	8.381628525590498] 
[18	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	9.352476793730348] 
[19	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	9.398385067151864] 
[20	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	9.638323575687078] 
[21	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	9.65784653490877] 
[22	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	8.728474812229154] 
[23	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	8.449471815896436] 
[24	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	9.710361530847456] 
[25	[7, 12, 2.428707645820977, 84, 3, 34, 1.5970221141603733, 51]	9.663617528735797] 
