[0	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.09943162374410126] 
[1	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.05654473343515153] 
[2	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.030882841501961147] 
[3	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.07211145625954983] 
[4	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.17031048282245445] 
[5	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.04279853008190586] 
[6	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.23562887216103057] 
[7	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.141151393428794] 
[8	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.1109443207589115] 
[9	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.31030613354333997] 
[10	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.01547798239661433] 
[11	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.17651191250975265] 
[12	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.07131873636055225] 
[13	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.19078575410002907] 
[14	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.04205230698199178] 
[15	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.21985661058107764] 
[16	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.12667228353426163] 
[17	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.04510536187442618] 
[18	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.3277510408037648] 
[19	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.15355871007217695] 
[20	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.07703359352112331] 
[21	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.06408075788827705] 
[22	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.14910707357667508] 
[23	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.1388944444455018] 
[24	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.04769433495560222] 
[25	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.04991286446648927] 
[26	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.21504194314473354] 
[27	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.058745672470958354] 
[28	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.047838027455709] 
[29	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.23054517242122163] 
[30	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.033644004980251115] 
[31	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.15866033363206383] 
[32	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.10462439708865115] 
[33	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.09054027558873118] 
[34	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.17527420909065647] 
[35	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.46737196346930776] 
[36	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.10717360113044452] 
[37	[134.15988296420113, 40, 16, 1.9916534678949145, 1000]	0.04095373023338962] 
