[80	[123.9789487679547, 10, 17, 0.06542202660344815, 100, 1.3260420688384487, 0.18175913741175742]	9.990038120747702] 
[81	[123.9789487679547, 10, 17, 0.06542202660344815, 100, 1.3260420688384487, 0.18175913741175742]	9.985517020068626] 
[82	[123.9789487679547, 10, 17, 0.06542202660344815, 100, 1.3260420688384487, 0.18175913741175742]	9.983980697366128] 
[83	[123.9789487679547, 10, 17, 0.06542202660344815, 100, 1.3260420688384487, 0.18175913741175742]	9.972493581311221] 
[84	[123.9789487679547, 10, 17, 0.06542202660344815, 100, 1.3260420688384487, 0.18175913741175742]	9.978908407752343] 
[85	[123.9789487679547, 10, 17, 0.06542202660344815, 100, 1.3260420688384487, 0.18175913741175742]	9.966080579532044] 
[86	[123.9789487679547, 10, 17, 0.06542202660344815, 100, 1.3260420688384487, 0.18175913741175742]	9.978140030073279] 
[87	[123.9789487679547, 10, 17, 0.06542202660344815, 100, 1.3260420688384487, 0.18175913741175742]	9.991519249678301] 
[88	[123.9789487679547, 10, 17, 0.06542202660344815, 100, 1.3260420688384487, 0.18175913741175742]	9.97501399071082] 
[89	[123.9789487679547, 10, 17, 0.06542202660344815, 100, 1.3260420688384487, 0.18175913741175742]	9.97742171232029] 
[90	[123.9789487679547, 10, 17, 0.06542202660344815, 100, 1.3260420688384487, 0.18175913741175742]	9.981446930699546] 
[91	[123.9789487679547, 10, 17, 0.06542202660344815, 100, 1.3260420688384487, 0.18175913741175742]	9.974625567800054] 
[92	[123.9789487679547, 10, 17, 0.06542202660344815, 100, 1.3260420688384487, 0.18175913741175742]	9.975905305811999] 
[93	[123.9789487679547, 10, 17, 0.06542202660344815, 100, 1.3260420688384487, 0.18175913741175742]	9.98776549381285] 
[94	[123.9789487679547, 10, 17, 0.06542202660344815, 100, 1.3260420688384487, 0.18175913741175742]	9.986206504327692] 
[95	[123.9789487679547, 10, 17, 0.06542202660344815, 100, 1.3260420688384487, 0.18175913741175742]	9.985991442980616] 
[96	[123.9789487679547, 10, 17, 0.06542202660344815, 100, 1.3260420688384487, 0.18175913741175742]	9.98459667404649] 
[97	[123.9789487679547, 10, 17, 0.06542202660344815, 100, 1.3260420688384487, 0.18175913741175742]	9.97339345896907] 
[98	[123.9789487679547, 10, 17, 0.06542202660344815, 100, 1.3260420688384487, 0.18175913741175742]	9.97479140811716] 
[99	[123.9789487679547, 10, 17, 0.06542202660344815, 100, 1.3260420688384487, 0.18175913741175742]	9.966228762139371] 
[AVERAGE	[123.9789487679547, 10, 17, 0.06542202660344815, 100, 1.3260420688384487, 0.18175913741175742]	9.97951192901494] 
