[56	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999674132349977] 
[57	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999526743912455] 
[58	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999252593351072] 
[59	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999668916235903] 
[60	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999434683028548] 
[61	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999185118483933] 
[62	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999595677103269] 
[63	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999782342712765] 
[64	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.9996432108947] 
[65	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999562350356424] 
[66	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999208782792703] 
[67	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999443992936364] 
[68	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999594215436812] 
[69	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999245137280298] 
[70	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.998717285421886] 
[71	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.998888373623616] 
[72	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999273456161324] 
[73	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.998701973576003] 
[74	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999305105521785] 
[75	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999825410297417] 
[76	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999572001870526] 
[77	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.99955266639934] 
[78	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.998876548123985] 
[79	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999511456045399] 
[80	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999262233253848] 
[81	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999689084829447] 
[82	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.99910227460696] 
[83	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999705366372634] 
[84	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999587477841507] 
[85	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999530286586456] 
[86	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999282413452413] 
[87	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999905537473882] 
[88	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999449738616567] 
[89	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.998876234944241] 
[90	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999319979948343] 
[91	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999549349729817] 
[92	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999735651409038] 
[93	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.99933841795403] 
[94	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999412582356067] 
[95	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999490203218922] 
[96	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999482112309755] 
[97	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999735756909052] 
[98	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999188313007947] 
[99	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.999458329892205] 
[AVERAGE	[8, 11, 2.299211234992442, 75, 43, 33, 0.693985300233017, 12]	9.9993601281254] 
